paper_id,title
304204,Paper 304204
9910224,Large-N limit of the generalized 2D Yang-Mills theory on cylinder
304069,Paper 304069
304070,Paper 304070
304071,Paper 304071
304072,Paper 304072
304073,Paper 304073
304074,Paper 304074
304075,Paper 304075
304076,Paper 304076
304077,Paper 304077
304078,Paper 304078
304079,Paper 304079
304080,Paper 304080
304082,Paper 304082
304083,Paper 304083
304085,Paper 304085
304086,Paper 304086
304087,Paper 304087
304088,Paper 304088
9202031,Black Holes in Higher Derivative Gravity Theories
304090,Paper 304090
304091,Paper 304091
110083,Paper 110083
304092,Paper 304092
304093,Paper 304093
304094,Paper 304094
304095,Paper 304095
209087,Paper 209087
304096,Paper 304096
304097,Paper 304097
304098,Paper 304098
304099,Paper 304099
304100,Paper 304100
304101,Paper 304101
9409014,Noncommutative Differential Calculus on the Kappa-Minkowski Space
304102,Paper 304102
304103,Paper 304103
304104,Paper 304104
304105,Paper 304105
304106,Paper 304106
304107,Paper 304107
304108,Paper 304108
304109,Paper 304109
304110,Paper 304110
304111,Paper 304111
304112,Paper 304112
304113,Paper 304113
304114,Paper 304114
304115,Paper 304115
304116,Paper 304116
304117,Paper 304117
304118,Paper 304118
304119,Paper 304119
304120,Paper 304120
9804108,Duality without supersymmetry
304121,Paper 304121
304122,Paper 304122
304123,Paper 304123
304125,Paper 304125
304126,Paper 304126
304127,Paper 304127
304128,Paper 304128
9905176,Gravitational Axial Anomaly for Four Dimensional Conformal Field Theories
304129,Paper 304129
304130,Paper 304130
304131,Paper 304131
304132,Paper 304132
304133,Paper 304133
304134,Paper 304134
304135,Paper 304135
9907043,The Area Operator in the Spherically Symmetric Sector of Loop Quantum Gravity
304136,Paper 304136
304138,Paper 304138
304139,Paper 304139
304140,Paper 304140
304141,Paper 304141
304142,Paper 304142
304143,Paper 304143
304144,Paper 304144
304145,Paper 304145
304146,Paper 304146
9904123,Topological tensor current of $\tilde{p}$-branes in the $\phi$-mapping theory
9910104,The branch process of the cosmic strings
9910073,"The General Decomposition Theory of SU(2) Gauge Potential, Topological Structure and Bifurcation of SU(2) Chern Density"
9705001,Selection rules for splitting strings
9809014,The topological structure of the vortices in the O(n) symmetric TDGL model
9809042,Strings and the Gauge Theory of Spacetime Defects
304147,Paper 304147
304148,Paper 304148
304149,Paper 304149
304150,Paper 304150
304151,Paper 304151
304152,Paper 304152
9708136,Brane-Black Hole Correspondence and Asymptotics of Quantum Spectrum
304153,Paper 304153
304154,Paper 304154
9702192,Some remarks on N=2 extended supersymmetric Yang-Mills theories and Seiberg-Witten duality
304155,Paper 304155
304156,Paper 304156
304157,Paper 304157
304158,Paper 304158
304159,Paper 304159
304160,Paper 304160
9804045,Gonihedric String Equation II
9711015,Gonihedric String Equation
304161,Paper 304161
304162,Paper 304162
304163,Paper 304163
304164,Paper 304164
304165,Paper 304165
304166,Paper 304166
304167,Paper 304167
9709194,Fermion zero-modes of a new constrained instanton in Yang-Mills-Higgs theory
304168,Paper 304168
304169,Paper 304169
304170,Paper 304170
304171,Paper 304171
304172,Paper 304172
202119,Paper 202119
304173,Paper 304173
304174,Paper 304174
304175,Paper 304175
9604180,The Quantum Gauge Principle
9701111,Multicomponent WKB on arbitrary symplectic manifolds: A star product approach
9804036,Quantum Mechanics as a Gauge Theory of Metaplectic Spinor Fields
304176,Paper 304176
304178,Paper 304178
9404156,The Decoupling Theorem in Effective Scalar Field Theory
304179,Paper 304179
304180,Paper 304180
304181,Paper 304181
304183,Paper 304183
304184,Paper 304184
9206091,Integrable Superhierarchy of Discretized 2d Supergravity
9608172,Applications of Supersymmetric Matrix Models
9202081,Matrix model with superconformal symmetry
304185,Paper 304185
304186,Paper 304186
304187,Paper 304187
304197,Paper 304197
304188,Paper 304188
9506176,Catastrophic Particle Production under Periodic Perturbation
304189,Paper 304189
304190,Paper 304190
304191,Paper 304191
304192,Paper 304192
304193,Paper 304193
304194,Paper 304194
304195,Paper 304195
304196,Paper 304196
304198,Paper 304198
304199,Paper 304199
304200,Paper 304200
304201,Paper 304201
304202,Paper 304202
304203,Paper 304203
304205,Paper 304205
9611216,"Determinant representation for dynamical correlation functions of the Quantum nonlinear Schr\""odinger equation"
304206,Paper 304206
304207,Paper 304207
304208,Paper 304208
304209,Paper 304209
304210,Paper 304210
304211,Paper 304211
304212,Paper 304212
304213,Paper 304213
304214,Paper 304214
304215,Paper 304215
304216,Paper 304216
304217,Paper 304217
9903194,The Wess-Zumino Model and the AdS_4/CFT_3 Correspondence
304219,Paper 304219
304220,Paper 304220
304221,Paper 304221
304222,Paper 304222
304223,Paper 304223
304224,Paper 304224
304225,Paper 304225
304226,Paper 304226
304227,Paper 304227
304228,Paper 304228
304229,Paper 304229
304230,Paper 304230
304254,Paper 304254
304231,Paper 304231
304232,Paper 304232
304233,Paper 304233
304234,Paper 304234
304235,Paper 304235
304236,Paper 304236
304237,Paper 304237
304238,Paper 304238
304239,Paper 304239
304240,Paper 304240
304241,Paper 304241
304242,Paper 304242
304243,Paper 304243
304245,Paper 304245
304246,Paper 304246
9604155,The Sugawara generators at arbitrary level
304247,Paper 304247
304248,Paper 304248
9803161,Phase Transition in a Self--Gravitating Planar Gas
304249,Paper 304249
304250,Paper 304250
304251,Paper 304251
304252,Paper 304252
304253,Paper 304253
9504002,CALCULATION OF DE WITT--SEELEY--GILKEY COEFFICIENTS FOR MINIMAL FOURTH--ORDER OPERATOR
9611095,Non-extremal Stringy Black Hole
304255,Paper 304255
304256,Paper 304256
9906067,Magnetic fields and factored two-spheres
304257,Paper 304257
304258,Paper 304258
304259,Paper 304259
304260,Paper 304260
304261,Paper 304261
304262,Paper 304262
304263,Paper 304263
304264,Paper 304264
9612053,Emergent Chiral Symmetry: Parity and Time Reversal Doubles
304265,Paper 304265
304266,Paper 304266
304267,Paper 304267
304268,Paper 304268
304269,Paper 304269
304270,Paper 304270
304271,Paper 304271
9202067,Stringy Domain Walls and Other Stringy Topological Defects
9203073,Quantum Group Analysis of the Bound States in the Strong Coupling Regime of the Modified Sine-Gordon Model
9201042,Stabilizing the gravitational action and Coleman's solution to the cosmological constant problem
9205029,Neutrino Masses within the Minimal Supersymmetric Standard Model
9205038,"Recent Developments in Classical and Quantum Theories of Connections, Including General Relativity"
9202079,Self Duality and Quantization
9205104,"Universal Bundle, Generalized Russian Formula and Non-Abelian Anomaly in Topological Yang-Mills Theory"
9202076,The G_Newton --> 0 Limit of Euclidean Quantum Gravity
9206079,Stringy Cosmic Strings and Axion Cohomology
9207013,On the two-boson picture of the KP hierarchy
9207028,Vanishing of the Cosmological Constant in Stabilized Quantum Gravity
9207036,Finite Euler Hierarchies And Integrable Universal Equations
9207059,The vacuum polarization around an axionic stringy black hole
9204021,Electrodynamics in the presence of an axion
9207063,Physical Degrees of Freedom in 2-D String Field Theories
9207093,Collective Coordinate Action for Charged Sigma-Model Vortices in Finite Geometries
9206073,Charged Vortex Dynamics in Ginzburg-Landau Theory of the Fractional Quantum Hall Effect
9208021,Models with Quantum Symmetry and their Spectra
9208022,On string field theory for $C \leq 1$
9208043,Diffeomorphism group and conformal fields
9207029,Conformal fields: a class of representations of Vect(N)
9207030,Vect(N) conformal fields and their exterior derivatives
9208054,"Continuum Limits of ``Induced QCD"": Lessons of the Gaussian Model at d=1 and Beyond"
9208064,Genus Zero Correlation Functions in c<1 String Theory
9208068,Dual formulation of classical W-algebras
9208077,The Topography of $\W_\infty$-Type Algebras
9208081,c = 1 Two Dimensional Quantum Gravity
9204038,On Realisations of W Algebras
9203024,New Realisations of W Algebras and W Strings
9202050,The Marinari-Parisi Model and Collective Field Theory
9205013,A Note of W-algebra Realisations
9209084,Self-Duality and the KdV Hierarchy
9209092,Vect(N) Invariants and Quantum Gravity
9209098,Anyonic States in Chern-Simons Theory
9209108,New classical r-matrices from integrable non-linear sigma models
9210006,Stability of Vacua and Domain Walls in Supergravity and Superstring Theory
9210066,Generalized Integrability and two-dimensional Gravitation
9203028,A note on the Zakharov-Shabat topological model
9208065,The Lax Operator Approach for the Virasoro and the W-Constraints in the Generalized KdV Hierarchy
9210079,Superstrings on Curved Spacetimes
9210080,On The Hamiltonian Structures and The Reductions of The KP Hierarchy
9210088,A Conformal Affine Toda Model of 2D Black Holes: A Quantum Study of the Evaporation End-Point
9210101,Gravitational Collapse in 1+1 Dimensions and Quantum Gravity
9210111,"Gauge Symmetries,Topology and Quantisation"
9210113,Regularization and Renormalization of Chern-Simons Theory
9210156,Quantizing Effective Strings
9205026,Lorentz invariance of effective strings
9210157,q-deformed conformal and Poincar{\'e} algebras on quantum 4-spinors
9205001,Classical Isomorphisms for Quantum Groups
9205087,Differential Calculus on the Quantum Superspace and Deformation of Phase Space
9210165,All Or Nothing: On the Small Fluctuations of Two-Dimensional String-Theoretic Black Holes
9211009,A Quadratic Deformation of the Heisenberg-Weyl and Quantum Oscillator Enveloping Algebras
9211013,Black Hole Uncertainties
9211031,"Unification of Gravity, Gauge and Higgs Fields by Confined Quantum Fields II -Effective Theory-"
9211002,"Unification of Gravity, Gauge and Higgs Fields by Confined Quantum Fields-Mathematical Formulation-"
9211033,Quantum symmetries in supersymmetric Toda theories
9211036,The Algebra of Differential Operators on the Circle and $\Wkpq$
9211051,Physical States in the $W_3$ String
9211058,The Phase Structure of Strings with Extrinsic Curvature
9205100,A note on the 3D Ising model as a string theory
9211068,A brief history of hidden quantum symmetries in Conformal Field Theories
9211070,Self-Dual Yang-Mills and the Hamiltonian Structures of Integrable Systems
9211077,Quantum algebras and Lie groups
9211081,Exact Duality Symmetries in CFT and String Theory
9211087,Exchange Relations for the q-Vertex Operators of $U_q(\widehat{sl2})$
9205002,Fusion Rules for the q-deformed Vertex Operators of U_q(sl(2)^)
9211098,The generalized KP hierarchy
9211110,Low-Energy Effective Action of Superstring Theory
9212002,Two Dimensional Black Hole Evapolation in the Light-Cone Gauge
9209064,Quantum Dilaton Gravity in the Light-cone Gauge
9212013,On the quantum Poincare' group
9212025,Current-Current Singularities under External Gauge Fields
9212044,Third Quantization and Black Holes
9212055,$Z^N$-graded Lie algebras: Fock representations and reducibility conditions
9212061,Some remarks on tachyon action in 2d string theory
9212069,Stabilised Matrix Models for Non-Perturbative Two Dimensional Quantum Gravity
9201037,String Field Theory for d \leq 0 Matrix Models via Marinari-Parisi
9212080,A Continuum Approach to 2D-Quantum Gravity for C>1
9201068,On the Black-Hole Conformal Field Theory Coupled to the Polyakov's String Theory. A Non Perturbative Analysis
9212081,Multi-Field Coset Space Realizations of $w_{1+\infty}$
9204016,Nonlinear realizations of $W_3$ symmetry
9212095,"Arbitrary Spacetimes from the SL(2,R)/U(1) Coset Model"
9212100,New Topological Theories and Conjugacy Classes of the Weyl Group
9206031,Singular Contractions of W-algebras
9212114,Ground State of 2D Quantum Gravity and Spectral Density of Random Matrices
9212124,Introduction to the Thermodynamics of Spin Chains
9212137,Knot Invariants for Intersecting Loops
9212139,One Loop Counterterms in 2D Dilaton-Maxwell Quantum Gravity
9212158,Difficulties in Inducing a Gauge Theory at Large N
9301022,A proposal on the topological sector of 2d string
9301028,Knot theory and quantum gravity in loop space: a primer
9207041,Link Invariants of Finite Type and Perturbation Theory
9301065,A Simple Model Inducing QCD
9301076,Dual Isomonodromic Deformations and Moment Maps to Loop Algebras
9301051,Hamiltonian Structure of Equations Appearing in Random Matrices
9301081,Large-N Quenching in the Kazakov-Migdal Model
9301104,"Moment Maps to Loop Algebras, Classical R-Matrix and Integrable Systems"
9210083,Quasi-Periodic Solutions for matrix nonlinear Schroedinger Equations
9301108,Current Algebra of Super WZNW Models
9301112,On Integrable c<1 Open--Closed String Theory
9301125,On the Rotating Charged Black String Solution
9206017,Symmetries of String Effective Action and Space-Time Geometry
9301126,BFV--BRST Analysis of the Classical and Quantum q-deformations of the sl(2) Algebra
9301130,Bosonisation in any dimension
9206001,q--Magnetism at roots of unity
9302009,Equilibrium Two-Dimensional Dilatonic Spacetimes
9302011,A Conformal Affine Toda Model of 2D-Black Holes the End-Point State and the S-Matrix
9302024,Black Hole from Black Hole in Two Dimensions
9302030,"Hermitian Jordan Triple Systems, the Standard Model plus Gravity, and Alpha = 1/137.03608"
9302054,Path Integral Solution of a Class of Explicitly Time-Dependent Potentials
9209039,Quantum Mechanics with Explicit Time Dependence
9302064,q-deformed superconformal algebra on quantum superspace
9302065,Dyonic Black Holes in String Theory
9302075,Tachyon Splits the (d = 2 String) Black Hole Horizon and Turns it Singular
9302077,WZW-Toda Reduction using the Casimir Operator
9207062,A Note on N=2 Superstrings
9302092,Surgical invariants of four-manifolds
9302106,Fields and Symmetries of 2D Strings
9302108,"Instantons, Monopoles, Strings and Fivebranes"
9302135,Subdivision Invariant Models in Lattice Gauge Theory
9302143,Chiral Rings in Topological (W-)Gravity
9303002,Super Black Holes
9303003,Consistency and Phenomenology of Four-Dimensional Strings
9303004,Symmetries of the Self-Similar Potentials
9202090,From wormhole to time machine: Comments on Hawking's Chronology Protection Conjecture
9303023,Hawking's chronology protection conjecture: singularity structure of the quantum stress--energy tensor
9303031,Is Induced QCD really QCD? The preservation of asymptotic freedom by matter interactions
9303033,Self-Dual Supersymmetric Yang-Mills Theory Generates Witten's Topological Field Theory
9303078,Parity violation and the mean field approximation for the anyon gas
9204033,Bosonic Chern-Simons Field Theory of Anyon Superconductivity
9303079,Matrix Models of Induced Large-N QCD
9303087,Extended Non-Abelian Gauge Symmetries in Classical WZNW Model
9303089,Supersymmetric KP Systems Embedded in Supersymmetric Self-Dual Yang-Mills Theory
9303090,Exact Beta Functions in the Vector Model and Renormalization Group Approach
9206099,The D=1 Matrix Model and the Renormalization Group
9206102,Non-analyticity in the large N renormalization group
9303094,Geometrical origin of integrability for Liouville and Toda theory
9204067,W--Gravity and Generalized Lax Equations for (super) Toda Theory
9303110,Combinatorial Invariants from Four Dimensional Lattice Models
9303125,2D Dilaton-Maxwell Gravity as a Fixed Point of the Renormalization Group
9303126,Mellin Transform Techniques for Zeta-Function Resummations
9303134,Canonical Theory of 2d Gravity Coupled to Conformal Matter
9303135,Wave Function of the Universe in Topological and in Einstein 2-form Gravity
9303138,An Exact Solution of Induced Large-N Lattice Gauge Theory at Strong Coupling
9303157,"Explicit Resolution of an Integrable c(4,3) Open String Theory"
